Journee,Team,Adversaire,H/A,Player,Note
35.0,Bordeaux,Dijon,A,Kamano,5
35.0,Bordeaux,Dijon,A,Vada,5
35.0,Bordeaux,Dijon,A,Plasil,5
35.0,Bordeaux,Dijon,A,Menez,4
35.0,Bordeaux,Dijon,A,Ounas,4
35.0,Angers,Lyon,H,Mangani,7
35.0,Angers,Lyon,H,Thomas,4
35.0,Angers,Lyon,H,Manceau,6
35.0,Angers,Lyon,H,Pavlovic,4
35.0,Angers,Lyon,H,Letellier,2
35.0,Angers,Lyon,H,Cissokho,5
35.0,Angers,Lyon,H,Diedhiou,4
35.0,Angers,Lyon,H,Ndoye,7
35.0,Angers,Lyon,H,Santamaria,6
35.0,Angers,Lyon,H,Toko Ekambi,4
35.0,Angers,Lyon,H,Bamba,5
35.0,Angers,Lyon,H,Berigaud,4
35.0,Angers,Lyon,H,Capelle,4
35.0,Angers,Lyon,H,Pepe,4
35.0,Lyon,Angers,A,Morel,5
35.0,Lyon,Angers,A,Valbuena,6
35.0,Lyon,Angers,A,Jallet,6
35.0,Lyon,Angers,A,Nkoulou,6
35.0,Lyon,Angers,A,Anthony Lopes,6
35.0,Lyon,Angers,A,Gonalons,6
35.0,Lyon,Angers,A,Cornet,5
35.0,Lyon,Angers,A,Fekir,7
35.0,Lyon,Angers,A,Tolisso,5
35.0,Lyon,Angers,A,Tousart,5
35.0,Lyon,Angers,A,Diakhaby,5
35.0,Lyon,Angers,A,Rafael,5
35.0,Lyon,Angers,A,Ferri,5
35.0,Lyon,Angers,A,Ghezzal,5
35.0,Monaco,Toulouse,H,João Moutinho,7
35.0,Monaco,Toulouse,H,Falcao,4
35.0,Monaco,Toulouse,H,Dirar,8
35.0,Monaco,Toulouse,H,Subasic,5
35.0,Monaco,Toulouse,H,Glik,7
35.0,Monaco,Toulouse,H,Mendy,6
35.0,Monaco,Toulouse,H,Fabinho,6
35.0,Monaco,Toulouse,H,Jemerson,4
35.0,Monaco,Toulouse,H,Bernardo Silva,7
35.0,Monaco,Toulouse,H,Lemar,8
35.0,Monaco,Toulouse,H,Mbappe,7
35.0,Monaco,Toulouse,H,Raggi,5
35.0,Monaco,Toulouse,H,Germain,4
35.0,Monaco,Toulouse,H,Jorge,5
35.0,Toulouse,Monaco,A,Trejo,3
35.0,Toulouse,Monaco,A,Toivonen,6
35.0,Toulouse,Monaco,A,Doumbia,4
35.0,Toulouse,Monaco,A,Durmaz,4
35.0,Toulouse,Monaco,A,Delort,3
35.0,Toulouse,Monaco,A,Moubandje,4
35.0,Toulouse,Monaco,A,Somália,4
35.0,Toulouse,Monaco,A,Jullien,4
35.0,Toulouse,Monaco,A,Lafont,4
35.0,Toulouse,Monaco,A,Amian,4
35.0,Toulouse,Monaco,A,Diop,4
35.0,Toulouse,Monaco,A,Braithwaite,4
35.0,Toulouse,Monaco,A,Sylla,5
35.0,Toulouse,Monaco,A,Lukebakio,5
35.0,Nantes,Lorient,H,Gillet,6
35.0,Nantes,Lorient,H,Nakoulma,4
35.0,Nantes,Lorient,H,Dupé,6
35.0,Nantes,Lorient,H,Djidji,6
35.0,Nantes,Lorient,H,Thomasson,5
35.0,Nantes,Lorient,H,Lucas Lima,6
35.0,Nantes,Lorient,H,Pardo,6
35.0,Nantes,Lorient,H,Diego Carlos,6
35.0,Nantes,Lorient,H,Dubois,7
35.0,Nantes,Lorient,H,Bammou,5
35.0,Nantes,Lorient,H,Rongier,6
35.0,Nantes,Lorient,H,Sérgio Oliveira,5
35.0,Nantes,Lorient,H,Sala,6
35.0,Nantes,Lorient,H,Harit,5
35.0,Lorient,Nantes,A,Mvuemba,5
35.0,Lorient,Nantes,A,Ciani,5
35.0,Lorient,Nantes,A,Peybernes,5
35.0,Lorient,Nantes,A,Le Goff,5
35.0,Lorient,Nantes,A,Moukandjo,4
35.0,Lorient,Nantes,A,Majeed Waris,3
35.0,Lorient,Nantes,A,Lautoa,5
35.0,Lorient,Nantes,A,Lecomte,6
35.0,Lorient,Nantes,A,Moreira,4
35.0,Lorient,Nantes,A,Philippoteaux,5
35.0,Lorient,Nantes,A,Cabot,5
35.0,Lorient,Nantes,A,Jeannot,4
35.0,Lorient,Nantes,A,Wakaso,5
35.0,Lorient,Nantes,A,Cafú,5
35.0,Caen,Marseille,H,Seube,4
35.0,Caen,Marseille,H,Vercoutre,2
35.0,Caen,Marseille,H,Yahia,3
35.0,Caen,Marseille,H,Da Silva,2
35.0,Caen,Marseille,H,Féret,4
35.0,Caen,Marseille,H,Imorou,3
35.0,Caen,Marseille,H,Rodelin,2
35.0,Caen,Marseille,H,Santini,6
35.0,Caen,Marseille,H,Delaplace,3
35.0,Caen,Marseille,H,Adeoti,3
35.0,Caen,Marseille,H,Karamoh,5
35.0,Caen,Marseille,H,Malbranque,5
35.0,Caen,Marseille,H,Bessat,4
35.0,Caen,Marseille,H,Makengo,5
35.0,Marseille,Caen,A,Fanni,6
35.0,Marseille,Caen,A,Evra,6
35.0,Marseille,Caen,A,Pelé,6
35.0,Marseille,Caen,A,Payet,7
35.0,Marseille,Caen,A,Gomis,7
35.0,Marseille,Caen,A,Rolando,6
35.0,Marseille,Caen,A,Vainqueur,7
35.0,Marseille,Caen,A,Thauvin,9
35.0,Marseille,Caen,A,Sakai,6
35.0,Marseille,Caen,A,Sanson,8
35.0,Marseille,Caen,A,Lopez,8
35.0,Marseille,Caen,A,Sarr,5
35.0,Marseille,Caen,A,Doria,5
35.0,Marseille,Caen,A,Zambo Anguissa,5
35.0,Guingamp,Saint Etienne,H,Didot,6
35.0,Guingamp,Saint Etienne,H,Briand,4
35.0,Guingamp,Saint Etienne,H,Pereira,5
35.0,Guingamp,Saint Etienne,H,Sorbon,4
35.0,Guingamp,Saint Etienne,H,Deaux,4
35.0,Guingamp,Saint Etienne,H,Salibur,5
35.0,Guingamp,Saint Etienne,H,Johnsson,6
35.0,Guingamp,Saint Etienne,H,Kerbrat,4
35.0,Guingamp,Saint Etienne,H,Ikoko,5
35.0,Guingamp,Saint Etienne,H,Mendy,3
35.0,Guingamp,Saint Etienne,H,Coco,5
35.0,Guingamp,Saint Etienne,H,Giresse,5
35.0,Guingamp,Saint Etienne,H,Privat,4
35.0,Guingamp,Saint Etienne,H,Sankoh,5
35.0,Saint Etienne,Guingamp,A,Perrin,6
35.0,Saint Etienne,Guingamp,A,Ruffier,7
35.0,Saint Etienne,Guingamp,A,Beric,4
35.0,Saint Etienne,Guingamp,A,Théophile-Catherine,6
35.0,Saint Etienne,Guingamp,A,Hamouma,6
35.0,Saint Etienne,Guingamp,A,Malcuit,6
35.0,Saint Etienne,Guingamp,A,Pajot,7
35.0,Saint Etienne,Guingamp,A,Corgnet,4
35.0,Saint Etienne,Guingamp,A,Veretout,7
35.0,Saint Etienne,Guingamp,A,Selnaes,6
35.0,Saint Etienne,Guingamp,A,Maiga,5
35.0,Saint Etienne,Guingamp,A,Monnet-Paquet,4
35.0,Saint Etienne,Guingamp,A,Saivet,6
35.0,Saint Etienne,Guingamp,A,Polomat,5
35.0,Metz,Nancy,H,Kawashima,6
35.0,Metz,Nancy,H,Assou-Ekotto,6
35.0,Metz,Nancy,H,Diabaté,4
35.0,Metz,Nancy,H,Cohade,6
35.0,Metz,Nancy,H,Bisevac,5
35.0,Metz,Nancy,H,Diagne,6
35.0,Metz,Nancy,H,Doukoure,6
35.0,Metz,Nancy,H,Balliu,6
35.0,Metz,Nancy,H,Falette,6
35.0,Metz,Nancy,H,Nguette,7
35.0,Metz,Nancy,H,Ismaila Sarr,7
35.0,Metz,Nancy,H,Mandjeck,5
35.0,Metz,Nancy,H,Jouffre,5
35.0,Metz,Nancy,H,Mollet,5
35.0,Nancy,Metz,A,Alou Diarra,4
35.0,Nancy,Metz,A,Pedretti,4
35.0,Nancy,Metz,A,N'Dy Assembe,5
35.0,Nancy,Metz,A,Dia,3
35.0,Nancy,Metz,A,Chretien,4
35.0,Nancy,Metz,A,Junior Dalé,4
35.0,Nancy,Metz,A,Cetout,5
35.0,Nancy,Metz,A,Cuffaut,5
35.0,Nancy,Metz,A,Badila,4
35.0,Nancy,Metz,A,Cabaco,4
35.0,Nancy,Metz,A,Faitout Maouassa,6
35.0,Nancy,Metz,A,Hadji,5
35.0,Nancy,Metz,A,Guidileye,4
35.0,Nancy,Metz,A,Puyo,4
36.0,Nancy,Monaco,H,Hadji,3
36.0,Nancy,Monaco,H,Robic,4
36.0,Nancy,Monaco,H,N'Dy Assembe,4
36.0,Nancy,Monaco,H,Chretien,4
36.0,Nancy,Monaco,H,Cetout,3
36.0,Nancy,Monaco,H,Cuffaut,4
36.0,Nancy,Monaco,H,Badila,3
36.0,Nancy,Monaco,H,Diagne,4
36.0,Nancy,Monaco,H,Marchetti,5
36.0,Nancy,Monaco,H,Faitout Maouassa,5
36.0,Nancy,Monaco,H,Bassi,4
36.0,Nancy,Monaco,H,Dia,4
36.0,Nancy,Monaco,H,Mandanne,4
36.0,Nancy,Monaco,H,Guidileye,5
36.0,Monaco,Nancy,A,João Moutinho,6
36.0,Monaco,Nancy,A,Falcao,5
36.0,Monaco,Nancy,A,Dirar,5
36.0,Monaco,Nancy,A,Subasic,6
36.0,Monaco,Nancy,A,Glik,6
36.0,Monaco,Nancy,A,Germain,5
36.0,Monaco,Nancy,A,Sidibe,6
36.0,Monaco,Nancy,A,Fabinho,6
36.0,Monaco,Nancy,A,Jemerson,6
36.0,Monaco,Nancy,A,Bernardo Silva,7
36.0,Monaco,Nancy,A,Lemar,8
36.0,Monaco,Nancy,A,Raggi,5
36.0,Monaco,Nancy,A,Bakayoko,5
36.0,Monaco,Nancy,A,Mbappe,6
36.0,Saint Etienne,Bordeaux,H,Perrin,5
36.0,Saint Etienne,Bordeaux,H,Monnet-Paquet,4
36.0,Saint Etienne,Bordeaux,H,Ruffier,5
36.0,Saint Etienne,Bordeaux,H,Beric,7
36.0,Saint Etienne,Bordeaux,H,Théophile-Catherine,5
36.0,Saint Etienne,Bordeaux,H,Hamouma,7
36.0,Saint Etienne,Bordeaux,H,Malcuit,5
36.0,Saint Etienne,Bordeaux,H,Pajot,6
36.0,Saint Etienne,Bordeaux,H,Veretout,5
36.0,Saint Etienne,Bordeaux,H,Selnaes,5
36.0,Saint Etienne,Bordeaux,H,Maiga,4
36.0,Saint Etienne,Bordeaux,H,Saivet,5
36.0,Saint Etienne,Bordeaux,H,Polomat,5
36.0,Saint Etienne,Bordeaux,H,Nordin,4
36.0,Bordeaux,Saint Etienne,A,Carrasso,5
36.0,Bordeaux,Saint Etienne,A,Plasil,7
36.0,Bordeaux,Saint Etienne,A,Toulalan,5
36.0,Bordeaux,Saint Etienne,A,Sankhare,6
36.0,Bordeaux,Saint Etienne,A,Contento,4
36.0,Bordeaux,Saint Etienne,A,Lewczuk,5
36.0,Bordeaux,Saint Etienne,A,Pallois,5
36.0,Bordeaux,Saint Etienne,A,Sabaly,4
36.0,Bordeaux,Saint Etienne,A,Laborde,6
36.0,Bordeaux,Saint Etienne,A,Malcom,4
36.0,Bordeaux,Saint Etienne,A,Ounas,7
36.0,Bordeaux,Saint Etienne,A,Rolan,4
36.0,Bordeaux,Saint Etienne,A,Kamano,5
36.0,Bordeaux,Saint Etienne,A,Vada,5
36.0,Lorient,Angers,H,Mvuemba,5
36.0,Lorient,Angers,H,Ciani,5
36.0,Lorient,Angers,H,Marveaux,5
36.0,Lorient,Angers,H,Peybernes,6
36.0,Lorient,Angers,H,Le Goff,5
36.0,Lorient,Angers,H,Jeannot,4
36.0,Lorient,Angers,H,Majeed Waris,4
36.0,Lorient,Angers,H,Lautoa,4
36.0,Lorient,Angers,H,Lecomte,5
36.0,Lorient,Angers,H,Moreira,6
36.0,Lorient,Angers,H,Philippoteaux,6
36.0,Lorient,Angers,H,Jérémie Aliadière,4
36.0,Lorient,Angers,H,Bellugou,5
36.0,Lorient,Angers,H,Cabot,5
36.0,Angers,Lorient,A,Mangani,5
36.0,Angers,Lorient,A,Ismael Traoré,6
36.0,Angers,Lorient,A,Thomas,5
36.0,Angers,Lorient,A,Manceau,7
36.0,Angers,Lorient,A,Berigaud,4
36.0,Angers,Lorient,A,Letellier,4
36.0,Angers,Lorient,A,Cissokho,5
36.0,Angers,Lorient,A,Diedhiou,4
36.0,Angers,Lorient,A,Ndoye,6
36.0,Angers,Lorient,A,Santamaria,5
36.0,Angers,Lorient,A,Toko Ekambi,4
36.0,Angers,Lorient,A,Sunu,4
36.0,Angers,Lorient,A,Capelle,5
36.0,Angers,Lorient,A,Bamba,5
36.0,Lille,Metz,H,Basa,5
36.0,Lille,Metz,H,Palmieri,3
36.0,Lille,Metz,H,Eder,4
36.0,Lille,Metz,H,Corchia,4
36.0,Lille,Metz,H,de Preville,4
36.0,Lille,Metz,H,Rony Lopes,4
36.0,Lille,Metz,H,Amadou,6
36.0,Lille,Metz,H,Maignan,4
36.0,Lille,Metz,H,Alonso,5
36.0,Lille,Metz,H,Kishna,3
36.0,Lille,Metz,H,Xeka,4
36.0,Lille,Metz,H,El Ghazi,4
36.0,Lille,Metz,H,Bissouma,4
36.0,Lille,Metz,H,Terrier,4
36.0,Metz,Lille,A,Kawashima,6
36.0,Metz,Lille,A,Assou-Ekotto,6
36.0,Metz,Lille,A,Cohade,7
36.0,Metz,Lille,A,Bisevac,6
36.0,Metz,Lille,A,Mandjeck,7
36.0,Metz,Lille,A,Diagne,5
36.0,Metz,Lille,A,Rivierez,5
36.0,Metz,Lille,A,Falette,6
36.0,Metz,Lille,A,Vion,4
36.0,Metz,Lille,A,Nguette,6
36.0,Metz,Lille,A,Ismaila Sarr,6
36.0,Metz,Lille,A,Diabaté,4
36.0,Metz,Lille,A,Mollet,5
36.0,Metz,Lille,A,Philipps,5
36.0,Marseille,Nice,H,Fanni,5
36.0,Marseille,Nice,H,Evra,7
36.0,Marseille,Nice,H,Pelé,6
36.0,Marseille,Nice,H,Payet,7
36.0,Marseille,Nice,H,Gomis,6
36.0,Marseille,Nice,H,Rolando,5
36.0,Marseille,Nice,H,Vainqueur,6
36.0,Marseille,Nice,H,Thauvin,4
36.0,Marseille,Nice,H,Sakai,5
36.0,Marseille,Nice,H,Sanson,6
36.0,Marseille,Nice,H,Lopez,6
36.0,Marseille,Nice,H,Cabella,5
36.0,Marseille,Nice,H,Sarr,5
36.0,Marseille,Nice,H,Zambo Anguissa,5
36.0,Nice,Marseille,A,Dante,5
36.0,Nice,Marseille,A,Baysse,6
36.0,Nice,Marseille,A,Balotelli,6
36.0,Nice,Marseille,A,Belhanda,5
36.0,Nice,Marseille,A,Souquet,5
36.0,Nice,Marseille,A,Eysseric,4
36.0,Nice,Marseille,A,Ricardo Pereira,5
36.0,Nice,Marseille,A,Cardinale,5
36.0,Nice,Marseille,A,Seri,4
36.0,Nice,Marseille,A,Koziello,5
36.0,Nice,Marseille,A,Dalbert,5
36.0,Nice,Marseille,A,Le Bihan,4
36.0,Nice,Marseille,A,Donis,4
36.0,Nice,Marseille,A,Srarfi,5
36.0,Lyon,Nantes,H,Morel,4
36.0,Lyon,Nantes,H,Nkoulou,5
36.0,Lyon,Nantes,H,Rafael,4
36.0,Lyon,Nantes,H,Anthony Lopes,4
36.0,Lyon,Nantes,H,Gonalons,6
36.0,Lyon,Nantes,H,Lacazette,5
36.0,Lyon,Nantes,H,Depay,7
36.0,Lyon,Nantes,H,Ghezzal,5
36.0,Lyon,Nantes,H,Fekir,7
36.0,Lyon,Nantes,H,Mammana,5
36.0,Lyon,Nantes,H,Tousart,5
36.0,Lyon,Nantes,H,Valbuena,5
36.0,Lyon,Nantes,H,Ferri,5
36.0,Lyon,Nantes,H,Cornet,8
36.0,Nantes,Lyon,A,Gillet,6
36.0,Nantes,Lyon,A,Nakoulma,3
36.0,Nantes,Lyon,A,Dupé,5
36.0,Nantes,Lyon,A,Djidji,5
36.0,Nantes,Lyon,A,Sala,4
36.0,Nantes,Lyon,A,Thomasson,4
36.0,Nantes,Lyon,A,Lucas Lima,5
36.0,Nantes,Lyon,A,Diego Carlos,3
36.0,Nantes,Lyon,A,Dubois,4
36.0,Nantes,Lyon,A,Rongier,7
36.0,Nantes,Lyon,A,Harit,6
36.0,Nantes,Lyon,A,Sérgio Oliveira,5
36.0,Nantes,Lyon,A,Iloki,4
36.0,Nantes,Lyon,A,Bammou,4
36.0,Paris,Bastia,H,Maxwell,6
36.0,Paris,Bastia,H,Matuidi,8
36.0,Paris,Bastia,H,Cavani,7
36.0,Paris,Bastia,H,Thiago Silva,6
36.0,Paris,Bastia,H,Trapp,6
36.0,Paris,Bastia,H,Verratti,8
36.0,Paris,Bastia,H,Draxler,7
36.0,Paris,Bastia,H,Meunier,7
36.0,Paris,Bastia,H,Lucas Moura,7
36.0,Paris,Bastia,H,Marquinhos,7
36.0,Paris,Bastia,H,Rabiot,7
36.0,Paris,Bastia,H,Gonçalo Guedes,6
36.0,Paris,Bastia,H,Lo Celso,6
36.0,Paris,Bastia,H,Nkunku,5
36.0,Bastia,Paris,A,Oniangué,3
36.0,Bastia,Paris,A,Leca,5
36.0,Bastia,Paris,A,Bengtsson,3
36.0,Bastia,Paris,A,El Kaoutari,3
36.0,Bastia,Paris,A,Mostefa,3
36.0,Bastia,Paris,A,Ngando,3
36.0,Bastia,Paris,A,Djiku,3
36.0,Bastia,Paris,A,Keita,3
36.0,Bastia,Paris,A,Saint-Maximin,3
36.0,Bastia,Paris,A,Crivelli,3
36.0,Bastia,Paris,A,Lassana Coulibaly,3
36.0,Bastia,Paris,A,Danic,4
36.0,Bastia,Paris,A,Diallo,3
36.0,Bastia,Paris,A,Nangis,5
36.0,Toulouse,Caen,H,Trejo,3
36.0,Toulouse,Caen,H,Toivonen,4
36.0,Toulouse,Caen,H,Braithwaite,5
36.0,Toulouse,Caen,H,Delort,4
36.0,Toulouse,Caen,H,Moubandje,5
36.0,Toulouse,Caen,H,Yago,5
36.0,Toulouse,Caen,H,Jullien,6
36.0,Toulouse,Caen,H,Jean,4
36.0,Toulouse,Caen,H,Blin,5
36.0,Toulouse,Caen,H,Lafont,6
36.0,Toulouse,Caen,H,Diop,5
36.0,Toulouse,Caen,H,Doumbia,5
36.0,Toulouse,Caen,H,Durmaz,5
36.0,Toulouse,Caen,H,Somália,5
36.0,Caen,Toulouse,A,Malbranque,6
36.0,Caen,Toulouse,A,Vercoutre,7
36.0,Caen,Toulouse,A,Yahia,5
36.0,Caen,Toulouse,A,Bessat,7
36.0,Caen,Toulouse,A,Da Silva,6
36.0,Caen,Toulouse,A,Féret,6
36.0,Caen,Toulouse,A,Santini,7
36.0,Caen,Toulouse,A,Ben Youssef,6
36.0,Caen,Toulouse,A,Delaplace,6
36.0,Caen,Toulouse,A,Karamoh,4
36.0,Caen,Toulouse,A,Makengo,5
36.0,Caen,Toulouse,A,Rodelin,5
36.0,Caen,Toulouse,A,Diomande,5
36.0,Caen,Toulouse,A,Tell,4
36.0,Rennes,Montpellier,H,Gourcuff,4
36.0,Rennes,Montpellier,H,Baal,4
36.0,Rennes,Montpellier,H,Costil,6
36.0,Rennes,Montpellier,H,André,6
36.0,Rennes,Montpellier,H,Mexer,6
36.0,Rennes,Montpellier,H,Prcic,6
36.0,Rennes,Montpellier,H,Pedro Mendes,5
36.0,Rennes,Montpellier,H,Bensebaini,5
36.0,Rennes,Montpellier,H,Mubele,6
36.0,Rennes,Montpellier,H,Janvier,5
36.0,Rennes,Montpellier,H,Gnagnon,5
36.0,Rennes,Montpellier,H,Danze,5
36.0,Rennes,Montpellier,H,Fernandes,5
36.0,Rennes,Montpellier,H,Sio,4
36.0,Montpellier,Rennes,A,Pionnier,5
36.0,Montpellier,Rennes,A,Sessegnon,4
36.0,Montpellier,Rennes,A,Congré,3
36.0,Montpellier,Rennes,A,Boudebouz,3
36.0,Montpellier,Rennes,A,Lasne,5
36.0,Montpellier,Rennes,A,Deplagne,5
36.0,Montpellier,Rennes,A,Sylla,5
36.0,Montpellier,Rennes,A,Pokorny,5
36.0,Montpellier,Rennes,A,Skhiri,5
36.0,Montpellier,Rennes,A,Mukiele,5
36.0,Montpellier,Rennes,A,Mbenza,4
36.0,Montpellier,Rennes,A,Camara,4
36.0,Montpellier,Rennes,A,Mounie,4
36.0,Montpellier,Rennes,A,Jonathan Ikone,5
36.0,Guingamp,Dijon,H,Didot,6
36.0,Guingamp,Dijon,H,Bodmer,7
36.0,Guingamp,Dijon,H,Briand,8
36.0,Guingamp,Dijon,H,Diallo,7
36.0,Guingamp,Dijon,H,Sorbon,7
36.0,Guingamp,Dijon,H,Deaux,6
36.0,Guingamp,Dijon,H,Salibur,9
36.0,Guingamp,Dijon,H,Johnsson,7
36.0,Guingamp,Dijon,H,Kerbrat,7
36.0,Guingamp,Dijon,H,Ikoko,6
36.0,Guingamp,Dijon,H,Coco,6
36.0,Guingamp,Dijon,H,Privat,4
36.0,Guingamp,Dijon,H,de Pauw,4
36.0,Guingamp,Dijon,H,Blas,5
36.0,Dijon,Guingamp,A,Balmont,5
36.0,Dijon,Guingamp,A,Varrault,3
36.0,Dijon,Guingamp,A,Loties,3
36.0,Dijon,Guingamp,A,Reynet,4
36.0,Dijon,Guingamp,A,Abeid,4
36.0,Dijon,Guingamp,A,Tavares,3
36.0,Dijon,Guingamp,A,Chafik,3
36.0,Dijon,Guingamp,A,Diony,4
36.0,Dijon,Guingamp,A,Kwon Chang-Hoon,4
36.0,Dijon,Guingamp,A,Lees-Melou,4
36.0,Dijon,Guingamp,A,Haddadi,4
36.0,Dijon,Guingamp,A,Riviere,4
36.0,Dijon,Guingamp,A,Sammaritano,4
36.0,Dijon,Guingamp,A,Amalfitano,5
37.0,Saint Etienne,Paris,H,Perrin,3
37.0,Saint Etienne,Paris,H,Monnet-Paquet,3
37.0,Saint Etienne,Paris,H,Ruffier,4
37.0,Saint Etienne,Paris,H,Saivet,5
37.0,Saint Etienne,Paris,H,Beric,3
37.0,Saint Etienne,Paris,H,Théophile-Catherine,3
37.0,Saint Etienne,Paris,H,Hamouma,3
37.0,Saint Etienne,Paris,H,Pogba,2
37.0,Saint Etienne,Paris,H,Malcuit,3
37.0,Saint Etienne,Paris,H,Veretout,3
37.0,Saint Etienne,Paris,H,Selnaes,3
37.0,Saint Etienne,Paris,H,Søderlund,4
37.0,Saint Etienne,Paris,H,Corgnet,4
37.0,Saint Etienne,Paris,H,Pierre Gabriel,5
37.0,Paris,Saint Etienne,A,Maxwell,8
37.0,Paris,Saint Etienne,A,Matuidi,7
37.0,Paris,Saint Etienne,A,Cavani,7
37.0,Paris,Saint Etienne,A,Thiago Silva,5
37.0,Paris,Saint Etienne,A,Trapp,6
37.0,Paris,Saint Etienne,A,Verratti,8
37.0,Paris,Saint Etienne,A,Draxler,8
37.0,Paris,Saint Etienne,A,Meunier,7
37.0,Paris,Saint Etienne,A,Lucas Moura,9
37.0,Paris,Saint Etienne,A,Rabiot,7
37.0,Paris,Saint Etienne,A,Kimpembe,7
37.0,Paris,Saint Etienne,A,Marquinhos,6
37.0,Paris,Saint Etienne,A,Gonçalo Guedes,4
37.0,Paris,Saint Etienne,A,Lo Celso,6
37.0,Bordeaux,Marseille,H,Carrasso,5
37.0,Bordeaux,Marseille,H,Plasil,4
37.0,Bordeaux,Marseille,H,Toulalan,5
37.0,Bordeaux,Marseille,H,Sankhare,6
37.0,Bordeaux,Marseille,H,Contento,5
37.0,Bordeaux,Marseille,H,Rolan,6
37.0,Bordeaux,Marseille,H,Sabaly,6
37.0,Bordeaux,Marseille,H,Malcom,6
37.0,Bordeaux,Marseille,H,Kamano,4
37.0,Bordeaux,Marseille,H,Vada,5
37.0,Bordeaux,Marseille,H,Jovanovic,5
37.0,Bordeaux,Marseille,H,Laborde,4
37.0,Bordeaux,Marseille,H,Ounas,6
37.0,Marseille,Bordeaux,A,Fanni,6
37.0,Marseille,Bordeaux,A,Evra,6
37.0,Marseille,Bordeaux,A,Pelé,6
37.0,Marseille,Bordeaux,A,Payet,6
37.0,Marseille,Bordeaux,A,Gomis,6
37.0,Marseille,Bordeaux,A,Rolando,6
37.0,Marseille,Bordeaux,A,Vainqueur,6
37.0,Marseille,Bordeaux,A,Hubocan,5
37.0,Marseille,Bordeaux,A,Thauvin,6
37.0,Marseille,Bordeaux,A,Sanson,4
37.0,Marseille,Bordeaux,A,Lopez,5
37.0,Marseille,Bordeaux,A,Bedimo,5
37.0,Marseille,Bordeaux,A,Doria,5
37.0,Marseille,Bordeaux,A,Zambo Anguissa,5
37.0,Montpellier,Lyon,H,Pionnier,4
37.0,Montpellier,Lyon,H,Sessegnon,5
37.0,Montpellier,Lyon,H,Congré,3
37.0,Montpellier,Lyon,H,Boudebouz,5
37.0,Montpellier,Lyon,H,Lasne,4
37.0,Montpellier,Lyon,H,Sylla,4
37.0,Montpellier,Lyon,H,Mounie,6
37.0,Montpellier,Lyon,H,Pokorny,4
37.0,Montpellier,Lyon,H,Skhiri,4
37.0,Montpellier,Lyon,H,Jonathan Ikone,4
37.0,Montpellier,Lyon,H,Mukiele,4
37.0,Montpellier,Lyon,H,N'Diaye,4
37.0,Montpellier,Lyon,H,Mbenza,5
37.0,Montpellier,Lyon,H,Dolly,5
37.0,Lyon,Montpellier,A,Jallet,6
37.0,Lyon,Montpellier,A,Nkoulou,6
37.0,Lyon,Montpellier,A,Anthony Lopes,6
37.0,Lyon,Montpellier,A,Lacazette,8
37.0,Lyon,Montpellier,A,Rybus,5
37.0,Lyon,Montpellier,A,Depay,7
37.0,Lyon,Montpellier,A,Ghezzal,5
37.0,Lyon,Montpellier,A,Fekir,6
37.0,Lyon,Montpellier,A,Tolisso,6
37.0,Lyon,Montpellier,A,Tousart,5
37.0,Lyon,Montpellier,A,Diakhaby,5
37.0,Lyon,Montpellier,A,Valbuena,6
37.0,Lyon,Montpellier,A,Ferri,5
37.0,Lyon,Montpellier,A,Cornet,4
37.0,Nice,Angers,H,Dante,4
37.0,Nice,Angers,H,Baysse,5
37.0,Nice,Angers,H,Balotelli,4
37.0,Nice,Angers,H,Belhanda,3
37.0,Nice,Angers,H,Souquet,4
37.0,Nice,Angers,H,Cardinale,5
37.0,Nice,Angers,H,Seri,5
37.0,Nice,Angers,H,Koziello,5
37.0,Nice,Angers,H,Donis,4
37.0,Nice,Angers,H,Sarr,5
37.0,Nice,Angers,H,Marcel,4
37.0,Nice,Angers,H,Walter,5
37.0,Nice,Angers,H,Burner,5
37.0,Nice,Angers,H,Srarfi,4
37.0,Angers,Nice,A,Ismael Traoré,8
37.0,Angers,Nice,A,Sunu,4
37.0,Angers,Nice,A,Martinez,6
37.0,Angers,Nice,A,Cissokho,6
37.0,Angers,Nice,A,Capelle,7
37.0,Angers,Nice,A,Michel,7
37.0,Angers,Nice,A,Tait,7
37.0,Angers,Nice,A,Ndoye,7
37.0,Angers,Nice,A,Santamaria,5
37.0,Angers,Nice,A,Toko Ekambi,7
37.0,Angers,Nice,A,Pepe,5
37.0,Angers,Nice,A,Berigaud,3
37.0,Angers,Nice,A,Bamba,5
37.0,Angers,Nice,A,Mehdi Tahrat,5
37.0,Bastia,Lorient,H,Leca,6
37.0,Bastia,Lorient,H,Cahuzac,6
37.0,Bastia,Lorient,H,Bengtsson,7
37.0,Bastia,Lorient,H,El Kaoutari,6
37.0,Bastia,Lorient,H,Mostefa,6
37.0,Bastia,Lorient,H,Nangis,5
37.0,Bastia,Lorient,H,Ngando,5
37.0,Bastia,Lorient,H,Djiku,6
37.0,Bastia,Lorient,H,Keita,7
37.0,Bastia,Lorient,H,Crivelli,6
37.0,Bastia,Lorient,H,Lassana Coulibaly,4
37.0,Bastia,Lorient,H,Danic,7
37.0,Bastia,Lorient,H,Raspentino,4
37.0,Bastia,Lorient,H,Saint-Maximin,5
37.0,Lorient,Bastia,A,Jérémie Aliadière,3
